Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
64e61eaa87ae4741726590da,59c843b646f72100019067ce,APPROVED,2023-08-23T14:58:53.534000Z,2023-08-23T15:15:45.394000Z,2023-08-23T15:15:46.077000,2023-08-23T15:15:45.988402Z,1012,CRSWQ1W7,4404,52,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64e61eab095cb7af78b7e80b,6107b6ddf2ad2f4071c2c854,APPROVED,2023-08-23T14:58:57.703000Z,2023-08-23T15:11:22.371000Z,2023-08-23T15:11:25.400000,2023-08-23T15:11:25.327911Z,745,CRSWQ1W7,335,25,Female,White,United States,United States,United States,English,Yes,Part-Time
64e61eb7f16bff1d4762730f,5f456942485340144549178e,APPROVED,2023-08-23T14:59:08.351000Z,2023-08-23T15:21:27.252000Z,2023-08-23T15:21:27.832000,2023-08-23T15:21:27.739564Z,1339,CRSWQ1W7,4135,64,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64e61ec1d9d124983efa9e9a,5d3695969749cc00165c222f,APPROVED,2023-08-23T14:59:13.697000Z,2023-08-23T15:12:59.396000Z,2023-08-23T15:13:02.488000,2023-08-23T15:13:00.024988Z,826,CRSWQ1W7,5185,27,Male,White,United States,United States,United States,English,No,Full-Time
64e61ed299885dd098004166,60edac884fef13c0b0660daf,APPROVED,2023-08-23T14:59:33.218000Z,2023-08-23T15:23:43.714000Z,2023-08-23T15:23:44.367000,2023-08-23T15:23:44.298111Z,1451,CRSWQ1W7,1112,39,Female,White,United States,United States,United States,English,No,Part-Time
64e61ed3295d7a27783a8150,6123fc5fe45f1905d9e7fe29,APPROVED,2023-08-23T14:59:36.689000Z,2023-08-23T15:27:04.551000Z,2023-08-23T15:27:06.542000,2023-08-23T15:27:06.475154Z,1648,CRSWQ1W7,1503,63,Male,White,Egypt,United States,United States,Arabic,No,Full-Time
64e61ed4067a68aab88d6769,5a9998a14eecca0001dd791e,APPROVED,2023-08-23T14:59:32.836000Z,2023-08-23T15:18:16.405000Z,2023-08-23T15:18:48.079000Z,2023-08-23T15:19:05.383691Z,1124,CRSWQ1W7,4657,32,Female,White,United States,United States,United States,English,No,Full-Time
64e61ed63d51c3e2603b8898,5c11f3face422b0001d69416,APPROVED,2023-08-23T14:59:42.746000Z,2023-08-23T15:35:03.696000Z,2023-08-23T15:35:07.328000,2023-08-23T15:35:04.249651Z,2121,CRSWQ1W7,1933,40,Male,White,United States,United States,United States,English,No,Full-Time
64e61ed7c27d234ca6467964,5a8d8079190420000156435d,APPROVED,2023-08-23T14:59:35.866000Z,2023-08-23T15:10:41.374000Z,2023-08-23T15:10:42.239000,2023-08-23T15:10:42.206119Z,666,CRSWQ1W7,4433,39,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64e61edc6eb0200a28f5ccce,5e5553e6bcdb1e55a43c78f7,APPROVED,2023-08-23T14:59:46.191000Z,2023-08-23T15:10:22.378000Z,2023-08-23T15:10:23.051000,2023-08-23T15:10:22.953540Z,637,CRSWQ1W7,3511,63,Male,White,United States,United States,United States,English,No,Part-Time
64e61ee1ae89924adc987a1f,5c4af67cdccaa800016b3192,APPROVED,2023-08-23T14:59:49.951000Z,2023-08-23T15:09:49.537000Z,2023-08-23T15:09:56.250000,2023-08-23T15:09:50.088043Z,600,CRSWQ1W7,7202,41,Male,White,United States,United States,United States,English,Yes,Full-Time
64e61ee1f261566d58132619,61188057fe5a395476806c12,APPROVED,2023-08-23T14:59:58.906000Z,2023-08-23T15:15:15.018000Z,2023-08-23T15:15:15.725000,2023-08-23T15:15:15.637453Z,917,CRSWQ1W7,1753,32,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64e61ee5f975324c2094e1d9,62694f79608ed29b7af936b1,APPROVED,2023-08-23T15:00:05.915000Z,2023-08-23T15:14:44.071000Z,2023-08-23T15:14:44.811000,2023-08-23T15:14:44.689849Z,879,CRSWQ1W7,2165,56,Female,White,United States,United States,United States,English,No,Full-Time
64e61eeb51fe5e82857d1262,6092dea4efd6d61350f0fdbf,APPROVED,2023-08-23T14:59:55.716000Z,2023-08-23T15:08:51.810000Z,2023-08-23T15:08:52.412000Z,2023-08-23T15:08:52.494599Z,537,CRSWQ1W7,1377,38,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64e61eeb9f4fa7084e5c7d5c,647a1ba880ac431642768f36,APPROVED,2023-08-23T15:00:04.700000Z,2023-08-23T15:20:49.802000Z,2023-08-23T15:20:50.486000,2023-08-23T15:20:50.363035Z,1246,CRSWQ1W7,506,61,Female,Black,United States,United States,United States,English,DATA_EXPIRED,Full-Time
64e61ef00d9695b2d7467921,5f5ce7f940a2614f6cb6e747,APPROVED,2023-08-23T15:00:04.683000Z,2023-08-23T15:19:34.537000Z,2023-08-23T15:19:44.915000Z,2023-08-23T15:19:49.625864Z,1170,CRSWQ1W7,5494,37,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64e61ef37b34ce32cf29e1aa,63cc5fddd5813c609d5b28d5,APPROVED,2023-08-23T15:00:18.439000Z,2023-08-23T15:12:36.509000Z,2023-08-23T15:12:38.180000Z,2023-08-23T15:12:39.122342Z,739,CRSWQ1W7,1574,50,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64e61ef514126495746f71a4,644087beeb531ba7b10ae320,APPROVED,2023-08-23T15:00:15.975000Z,2023-08-23T15:19:44.985000Z,2023-08-23T15:20:05.687000,2023-08-23T15:19:57.936602Z,1170,CRSWQ1W7,721,69,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64e61efa2da3adffc3545fb5,62bb31196b1faed16b34e914,APPROVED,2023-08-23T15:00:14.861000Z,2023-08-23T15:23:48.890000Z,2023-08-23T15:23:54.665000,2023-08-23T15:23:49.583017Z,1415,CRSWQ1W7,788,46,Male,White,United States,United States,United States,English,No,Other
64e61eff174692c255948be2,629e1261dc860cbee1a8be12,APPROVED,2023-08-23T15:00:23.095000Z,2023-08-23T15:19:59.575000Z,2023-08-23T15:20:03.338000Z,2023-08-23T15:20:04.094567Z,1177,CRSWQ1W7,2998,39,Female,White,United States,United States,United States,English,No,Full-Time
64e61f044f0398215ce8d863,6152095d0b65b445c020dab6,APPROVED,2023-08-23T15:00:26.496000Z,2023-08-23T15:28:12.717000Z,2023-08-23T15:28:18.035000,2023-08-23T15:28:17.946292Z,1667,CRSWQ1W7,3651,64,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64e61f0af65626c97e608959,568d286ab5a2c2000cb6a91c,APPROVED,2023-08-23T15:00:31.549000Z,2023-08-23T15:13:24.597000Z,2023-08-23T15:13:26.274000,2023-08-23T15:13:25.193899Z,774,CRSWQ1W7,851,34,Female,White,United States,United States,United States,English,No,Part-Time
64e61f0c702d317e613b8870,64789de1dfefcdfa1cc12542,APPROVED,2023-08-23T15:00:32.927000Z,2023-08-23T15:12:39.379000Z,2023-08-23T15:12:41.567000,2023-08-23T15:12:41.501825Z,727,CRSWQ1W7,426,41,Male,White,United States,United States,United States,English,No,Full-Time
64e61f115bc959a027641187,628e4f0118e498792b2ee35e,APPROVED,2023-08-23T15:01:14.823000Z,2023-08-23T15:14:26.794000Z,2023-08-23T15:14:27.438000,2023-08-23T15:14:27.335894Z,792,CRSWQ1W7,2910,32,Male,Asian,United States,United States,United States,English,No,Full-Time
64e61f1863abb66d6b4f6045,5e3adfc595ff562fbdd130fa,APPROVED,2023-08-23T15:01:59.664000Z,2023-08-23T15:16:57.765000Z,2023-08-23T15:17:09.846000Z,2023-08-23T15:17:17.822995Z,899,CRSWQ1W7,5312,36,Male,White,United States,United States,United States,English,No,Part-Time
64e61f2218c9166fcd9f5629,63fa2f029381a13d9f2a36a8,APPROVED,2023-08-23T15:00:50.066000Z,2023-08-23T15:25:13.826000Z,2023-08-23T15:25:14.443000,2023-08-23T15:25:14.365099Z,1464,CRSWQ1W7,1357,53,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64e61f273d51c3e2603b88ac,629aa31883e52081b06a8a8d,APPROVED,2023-08-23T15:06:15.678000Z,2023-08-23T15:33:30.805000Z,2023-08-23T15:33:31.414000,2023-08-23T15:33:31.325658Z,1636,CRSWQ1W7,1884,32,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
64e61f328f5e161e663a81cb,647a79f26a3a291e6d70130d,APPROVED,2023-08-23T15:01:11.400000Z,2023-08-23T15:19:37.732000Z,2023-08-23T15:19:47.889000Z,2023-08-23T15:19:51.466004Z,1107,CRSWQ1W7,304,40,Male,White,United States,United States,United States,English,No,Full-Time
64e61f3314126495746f71bb,5d1a13a0ae692800192fa1c2,APPROVED,2023-08-23T15:01:11.604000Z,2023-08-23T15:15:25.062000Z,2023-08-23T15:15:27.825000,2023-08-23T15:15:25.684943Z,854,CRSWQ1W7,4291,66,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64e61f34b9938301d9255502,63d42d3563ac982cbbfe3300,APPROVED,2023-08-23T15:01:12.363000Z,2023-08-23T15:21:43.235000Z,2023-08-23T15:21:47.162000,2023-08-23T15:21:46.996588Z,1231,CRSWQ1W7,1454,41,Male,White,United States,United States,United States,English,No,Full-Time
64e61f3856c98e354f90aec2,610e6880f784d836a872a9a5,APPROVED,2023-08-23T15:03:31.924000Z,2023-08-23T15:10:35.210000Z,2023-08-23T15:10:36.550000,2023-08-23T15:10:36.455744Z,424,CRSWQ1W7,3166,38,Female,White,United States,United States,United States,English,No,Other
64e61f39f9fb05e0209f5660,63d147592a1ada8a4fee12be,APPROVED,2023-08-23T15:01:18.953000Z,2023-08-23T15:40:35.896000Z,2023-08-23T15:40:41.486000,2023-08-23T15:40:41.401525Z,2357,CRSWQ1W7,1077,47,Female,White,United States,United States,United States,English,No,Part-Time
64e61f3a7b99dc0f6817b5e2,5fc6e3a0040c3f0e7cb45c8a,APPROVED,2023-08-23T15:03:50.211000Z,2023-08-23T15:26:46.220000Z,2023-08-23T15:26:46.823000Z,2023-08-23T15:26:48.010017Z,1377,CRSWQ1W7,4408,33,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64e61f3d5c3ddb1829ed9773,5a282206b279aa0001b0e002,APPROVED,2023-08-23T15:01:23.768000Z,2023-08-23T15:15:02.433000Z,2023-08-23T15:15:08.123000,2023-08-23T15:15:03.040642Z,819,CRSWQ1W7,2594,37,Female,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
64e61f4097048f76488cfdf7,5f999825a34e730101a8fdf7,APPROVED,2023-08-23T15:01:25.528000Z,2023-08-23T15:08:39.466000Z,2023-08-23T15:08:43.122000Z,2023-08-23T15:08:44.649379Z,434,CRSWQ1W7,3663,50,Female,White,United States,United States,United States,English,No,Full-Time
64e61f42498daede0b1325d4,55cce6ea34e90600058d1e6d,APPROVED,2023-08-23T15:01:31.693000Z,2023-08-23T15:12:32.584000Z,2023-08-23T15:12:34.112000Z,2023-08-23T15:12:34.377931Z,661,CRSWQ1W7,1380,34,Female,Asian,United States,United States,United States,English,No,Full-Time
64e61f4a62c1744535225e1b,63d6873b65a6170d64a652f6,APPROVED,2023-08-23T15:02:33.558000Z,2023-08-23T15:25:22.781000Z,2023-08-23T15:25:23.388000,2023-08-23T15:25:23.305815Z,1370,CRSWQ1W7,1139,40,Male,White,United States,United States,United States,English,No,Full-Time
64e61f4d6600d408ff494040,63ea5fe3c03c77c607e33990,APPROVED,2023-08-23T15:01:36.673000Z,2023-08-23T15:16:27.916000Z,2023-08-23T15:16:29.396000Z,2023-08-23T15:16:35.426721Z,892,CRSWQ1W7,1110,58,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
64e61f50a697a4ccfb4da716,6341a541b6cfd5f8933f48c4,APPROVED,2023-08-23T15:01:45.388000Z,2023-08-23T15:16:33.577000Z,2023-08-23T15:16:43.087000Z,2023-08-23T15:16:45.218004Z,889,CRSWQ1W7,1749,36,Male,Black,United States,United States,United States,English,No,Full-Time
64e61f57ddb4900edd77c0b5,628d78a2ccf4a41f24c2d2d8,APPROVED,2023-08-23T15:01:52.519000Z,2023-08-23T15:33:17.340000Z,2023-08-23T15:33:18.021000,2023-08-23T15:33:17.912993Z,1885,CRSWQ1W7,1111,19,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
64e61f5e05004c55c615390d,627e806c3aed88dec8b99815,APPROVED,2023-08-23T15:01:58.836000Z,2023-08-23T15:23:50.787000Z,2023-08-23T15:23:51.554000,2023-08-23T15:23:51.451988Z,1312,CRSWQ1W7,3054,54,Male,White,United States,United States,United States,English,No,Full-Time
64e61f5f067a68aab88d6783,63c93f3a44e47b49c6f0223c,APPROVED,2023-08-23T15:01:57.544000Z,2023-08-23T15:32:39.399000Z,2023-08-23T15:32:55.158000,2023-08-23T15:32:40.120023Z,1842,CRSWQ1W7,1129,62,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64e61f602da3adffc3545fcb,644bfc00d6b860060185459b,APPROVED,2023-08-23T15:01:58.566000Z,2023-08-23T15:40:26.316000Z,2023-08-23T15:40:26.999000Z,2023-08-23T15:40:27.663222Z,2308,CRSWQ1W7,467,49,Female,White,United States,United States,United States,English,No,Part-Time
64e61f656c42db586df5cd2f,614f6bad672ef7cf5ecfd965,APPROVED,2023-08-23T15:01:57.537000Z,2023-08-23T15:15:48.937000Z,2023-08-23T15:15:49.593000,2023-08-23T15:15:49.495869Z,832,CRSWQ1W7,4827,65,Male,White,United States,United States,United States,English,No,Full-Time
64e61f672379acf77f98eb46,564b5db96b914e000ffd701f,APPROVED,2023-08-23T15:02:04.165000Z,2023-08-23T15:18:04.236000Z,2023-08-23T15:18:31.878000Z,2023-08-23T15:18:58.261532Z,961,CRSWQ1W7,1590,60,Female,White,United States,United States,United States,English,Yes,Part-Time
64e61f6a01e0ca592effd7c9,57dd766bbcd7150001ded5de,APPROVED,2023-08-23T15:02:30.681000Z,2023-08-23T15:18:31.922000Z,2023-08-23T15:19:17.330000Z,2023-08-23T15:19:23.409955Z,962,CRSWQ1W7,6966,54,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64e61f6f97048f76488cfe0b,5f58d7941af44708223b94da,APPROVED,2023-08-23T15:02:09.638000Z,2023-08-23T15:44:23.467000Z,2023-08-23T15:44:59.110000Z,2023-08-23T15:45:27.241281Z,2534,CRSWQ1W7,1829,30,Male,Black,United States,United States,United States,English,No,Part-Time
64e61f752dc1071fd5b82f8a,60ff15fc5b13b0effd1f03ac,APPROVED,2023-08-23T15:02:16.684000Z,2023-08-23T15:17:42.108000Z,2023-08-23T15:18:10.880000Z,2023-08-23T15:18:37.309800Z,926,CRSWQ1W7,306,55,Female,White,United States,United States,United States,English,No,Part-Time
64e61f7614126495746f71cd,64060f1213c5c70c63c18b96,APPROVED,2023-08-23T15:02:23.702000Z,2023-08-23T15:14:50.466000Z,2023-08-23T15:14:51.126000,2023-08-23T15:14:51.003836Z,747,CRSWQ1W7,1079,48,Female,White,United States,United States,United States,English,No,Part-Time
64e61f7b8f5e161e663a81db,63d3fe2443773f67ca10f9d6,APPROVED,2023-08-23T15:02:27.595000Z,2023-08-23T15:24:54.524000Z,2023-08-23T15:24:55.479000Z,2023-08-23T15:24:56.194879Z,1347,CRSWQ1W7,1407,28,Female,Mixed,United States,United States,United States,English,No,Full-Time
64e61f7e2ee5cbf5ba1538f9,63fd36ced691b83466652931,APPROVED,2023-08-23T15:02:38.004000Z,2023-08-23T15:29:11.334000Z,2023-08-23T15:29:14.765000,2023-08-23T15:29:12.045989Z,1594,CRSWQ1W7,920,57,Male,White,DATA_EXPIRED,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64e61f7fc4dba02a30d0aa0c,6287d1278f5285de4c237d50,APPROVED,2023-08-23T15:03:28.408000Z,2023-08-23T15:13:00.002000Z,2023-08-23T15:13:06.080000,2023-08-23T15:13:00.971791Z,572,CRSWQ1W7,1848,33,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64e61f8313510a711c09fe6b,60b9153f54f9eb0f559e839b,APPROVED,2023-08-23T15:02:33.394000Z,2023-08-23T15:26:28.962000Z,2023-08-23T15:26:29.822000,2023-08-23T15:26:29.729649Z,1436,CRSWQ1W7,455,23,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
64e61f8802bdf28970948bd5,63d569384ae2cf6d4dce7c32,APPROVED,2023-08-23T15:02:32.279000Z,2023-08-23T15:12:26.862000Z,2023-08-23T15:12:32.565000,2023-08-23T15:12:28.434487Z,595,CRSWQ1W7,1603,49,Female,White,United States,United States,United States,English,No,Part-Time
64e61f88caf97dcd29987a19,632d11d55b648b951abc3d32,APPROVED,2023-08-23T15:08:01.500000Z,2023-08-23T15:24:17.946000Z,2023-08-23T15:24:18.857000,2023-08-23T15:24:18.772806Z,977,CRSWQ1W7,1335,25,Male,Mixed,United States,United States,United States,English,No,Full-Time
64e61f8c0652ed393746791d,614c1267826bcb89bd92e726,APPROVED,2023-08-23T15:02:36.294000Z,2023-08-23T15:58:42.184000Z,2023-08-23T21:31:14.883000,2023-08-23T15:58:42.699772Z,3366,NOCODE-I am finishing up now. I will return submission if not ok,1469,37,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
64e61f8c9301f7a3eba30abb,636efe3b7a4010c9eea5fb87,APPROVED,2023-08-23T15:02:46.047000Z,2023-08-23T15:47:04.611000Z,2023-08-23T15:47:08.582000Z,2023-08-23T15:47:09.141375Z,2659,CRSWQ1W7,281,98,Female,Mixed,United States,United States,United States,English,DATA_EXPIRED,Full-Time
64e61f8fed8f4267d8d3415c,5c3b70640eaa0100018ea877,APPROVED,2023-08-23T15:02:43.398000Z,2023-08-23T15:15:02.014000Z,2023-08-23T15:15:04.621000Z,2023-08-23T15:15:06.163590Z,739,CRSWQ1W7,4575,58,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
64e61f91ef2ea54f4a25b600,62b4babe7f02be73f830f128,APPROVED,2023-08-23T15:06:06.439000Z,2023-08-23T15:20:41.604000Z,2023-08-23T15:20:42.405000,2023-08-23T15:20:42.316849Z,876,CRSWQ1W7,2879,41,Female,White,United States,United States,United States,English,No,Full-Time
64e61f9c460e053d1eb7e7fc,5d27dc6b46dea800184f8bfa,APPROVED,2023-08-23T15:03:12.235000Z,2023-08-23T15:29:22.343000Z,2023-08-23T15:29:22.976000,2023-08-23T15:29:22.868633Z,1571,CRSWQ1W7,1772,40,Female,Asian,United Arab Emirates,United States,United States,English,No,Part-Time
64e61f9d2881633d66fa9eb4,564e93659b124900127eb55b,APPROVED,2023-08-23T15:02:53.709000Z,2023-08-23T15:52:09.945000Z,2023-08-23T15:52:10.992000,2023-08-23T15:52:10.920841Z,2957,CRSWQ1W7,2901,31,Male,Asian,China,United States,United States,English,No,Full-Time
64e61fa380bd7454a2b764a0,640e4ddaf9f67c6c8ea4936b,APPROVED,2023-08-23T15:03:06.753000Z,2023-08-23T15:44:03.959000Z,2023-08-23T15:44:25.210000Z,2023-08-23T15:44:54.596240Z,2458,CRSWQ1W7,1044,66,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64e61fa3fc0e36ddd422ad28,5a440abd1ba496000102a238,APPROVED,2023-08-23T15:03:10.382000Z,2023-08-23T15:15:30.897000Z,2023-08-23T15:15:36.481000,2023-08-23T15:15:31.385324Z,741,CRSWQ1W7,747,41,Male,White,United States,United States,United States,English,No,Full-Time
64e61fa5c99fcfae8a44ebcd,581e0aee4182b600017307ea,APPROVED,2023-08-23T15:03:01.594000Z,2023-08-23T15:49:15.249000Z,2023-08-23T15:49:21.128000,2023-08-23T15:49:20.997271Z,2774,CRSWQ1W7,3556,50,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
64e61fa9c5621031692ed9c9,63bb51fc88e4ccb9c2d4f4d5,APPROVED,2023-08-23T15:03:11.980000Z,2023-08-23T15:16:58.430000Z,2023-08-23T15:17:07.827000Z,2023-08-23T15:17:14.183667Z,827,CRSWQ1W7,1154,49,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64e61fabac52ff7c217d124b,5df11e6cdc85350234932daa,APPROVED,2023-08-23T15:03:14.171000Z,2023-08-23T15:27:42.875000Z,2023-08-23T15:27:43.607000,2023-08-23T15:27:43.495057Z,1469,CRSWQ1W7,3071,40,Female,Black,United States,United States,United States,English,No,Full-Time
64e61fb0174692c255948c09,6466713f69508331b82d5040,APPROVED,2023-08-23T15:03:20.126000Z,2023-08-23T15:27:16.065000Z,2023-08-23T15:27:17.939000,2023-08-23T15:27:17.897881Z,1436,CRSWQ1W7,862,54,Male,White,United States,United States,United States,English,Yes,Full-Time
64e61fb2867cfae4e20fc9b2,5e0d59bfe69d0a4f7ac2becc,APPROVED,2023-08-23T15:03:18.400000Z,2023-08-23T15:22:23.332000Z,2023-08-23T15:22:24.082000,2023-08-23T15:22:23.996834Z,1145,CRSWQ1W7,1866,38,Male,White,United States,United States,United States,English,No,Full-Time
64e61fb34f0398215ce8d896,63d13b764f00a53476867c25,APPROVED,2023-08-23T15:03:15.051000Z,2023-08-23T15:15:25.727000Z,2023-08-23T15:15:31.314000,2023-08-23T15:15:26.219912Z,731,CRSWQ1W7,1184,35,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64e61fb3f975324c2094e211,64836981f87b85ab4b89dcf1,APPROVED,2023-08-23T15:03:24.262000Z,2023-08-23T15:15:39.371000Z,2023-08-23T15:15:40.059000,2023-08-23T15:15:39.975830Z,736,CRSWQ1W7,515,60,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
64e61fb457b6ecdc1f5c0510,63624e53b014a5fc8b293253,APPROVED,2023-08-23T15:03:19.581000Z,2023-08-23T15:34:23.229000Z,2023-08-23T15:34:24.135000,2023-08-23T15:34:24.113136Z,1864,CRSWQ1W7,1711,55,Male,White,United States,United States,United States,English,No,Full-Time
64e61fba80bd7454a2b764a6,63e52399159a69bf0ea848c6,APPROVED,2023-08-23T15:03:26.472000Z,2023-08-23T15:38:50.036000Z,2023-08-23T15:38:52.305000Z,2023-08-23T15:38:52.604504Z,2124,CRSWQ1W7,928,28,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64e61fc102bdf28970948be4,62fd65d2cb867728e4015273,APPROVED,2023-08-23T15:03:29.428000Z,2023-08-23T15:23:34.131000Z,2023-08-23T15:23:34.795000Z,2023-08-23T15:23:35.587209Z,1205,CRSWQ1W7,2301,42,Male,White,United States,United States,United States,English,No,Full-Time
64e61fc2fd4e6d53423edab5,63e55b9998cfe6f533667161,APPROVED,2023-08-23T15:03:35.490000Z,2023-08-23T15:17:19.012000Z,2023-08-23T15:17:32.163000Z,2023-08-23T15:17:40.810199Z,824,CRSWQ1W7,1148,38,Male,White,United States,United States,United States,English,No,Full-Time
64e61fc653ee44317bb5737a,60bd28cc95ab27d4f4f6ada3,APPROVED,2023-08-23T15:03:40.359000Z,2023-08-23T15:15:03.668000Z,2023-08-23T15:15:09.269000,2023-08-23T15:15:04.178107Z,684,CRSWQ1W7,4727,56,Male,White,United States,United States,United States,English,No,Full-Time
64e61fc67a201c044e465c2e,6101b5f7b7de35910a926c62,APPROVED,2023-08-23T15:03:41.053000Z,2023-08-23T15:31:33.392000Z,2023-08-23T15:31:34.207000,2023-08-23T15:31:34.120930Z,1673,CRSWQ1W7,1871,45,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
64e61fc6d3ab96bb90e19311,5fb08ec5ddc19949a58f5a4f,APPROVED,2023-08-23T15:03:39.757000Z,2023-08-23T15:25:48.409000Z,2023-08-23T15:25:54.206000,2023-08-23T15:25:49.117653Z,1329,CRSWQ1W7,2957,48,Female,White,United States,United States,United States,English,No,Full-Time
64e61fc718c9166fcd9f564c,5c2c62542c45d400014a32e6,APPROVED,2023-08-23T15:05:39.289000Z,2023-08-23T15:14:10.013000Z,2023-08-23T15:14:10.791000,2023-08-23T15:14:10.718027Z,511,CRSWQ1W7,5245,29,Male,Asian,United States,United States,United States,English,No,Part-Time
64e61fca067a68aab88d67a1,632ccf5fdb3a004dec4919a2,APPROVED,2023-08-23T15:05:17.789000Z,2023-08-23T15:16:30.362000Z,2023-08-23T15:16:39.590000Z,2023-08-23T15:16:43.278398Z,673,CRSWQ1W7,751,41,Male,White,United States,United States,United States,English,No,Part-Time
64e61fcf3567af3a7fb82f54,63e64959bf1cb4617fa269e5,APPROVED,2023-08-23T15:03:56.655000Z,2023-08-23T15:13:22.067000Z,2023-08-23T15:13:30.417000,2023-08-23T15:13:25.319105Z,566,CRSWQ1W7,1661,56,Male,White,United States,United States,United States,English,No,Full-Time
64e61fd22da3adffc3545ff3,5e74f18520ab35040b41d526,APPROVED,2023-08-23T15:03:50.726000Z,2023-08-23T15:22:32.924000Z,2023-08-23T15:22:33.958000,2023-08-23T15:22:33.854248Z,1123,CRSWQ1W7,4664,58,Female,White,United States,United States,United States,English,No,Part-Time
64e61fd70d9695b2d7467951,61338374ecef87bfdfd1c7bb,APPROVED,2023-08-23T15:03:51.945000Z,2023-08-23T15:22:14.061000Z,2023-08-23T15:22:14.644000,2023-08-23T15:22:14.578340Z,1103,CRSWQ1W7,3236,21,Male,White,United States,United States,United States,English,Yes,Part-Time
64e61fd99b3fb917000c7bdc,632c211dcdf6a137b26dfdce,APPROVED,2023-08-23T15:04:35.537000Z,2023-08-23T15:20:59.902000Z,2023-08-23T15:21:00.546000Z,2023-08-23T15:21:00.894728Z,985,CRSWQ1W7,1633,30,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64e61fdadff92d06a057f3e8,611eb5db46ee495d60b16aae,APPROVED,2023-08-23T15:03:58.437000Z,2023-08-23T15:52:10.075000Z,2023-08-23T15:52:10.641000,2023-08-23T15:52:10.569011Z,2892,CRSWQ1W7,2050,47,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
64e61fe4867cfae4e20fc9bb,6426b9d44261cdeb0e266101,APPROVED,2023-08-23T15:04:14.485000Z,2023-08-23T15:13:25.222000Z,2023-08-23T15:13:30.850000,2023-08-23T15:13:25.687682Z,551,CRSWQ1W7,559,39,Male,White,United States,United States,United States,English,No,Full-Time
64e61fe5626aec2ab8f53969,5b98d9362cca9c0001de161f,APPROVED,2023-08-23T15:05:21.046000Z,2023-08-23T15:36:25.400000Z,2023-08-23T15:36:30.404000Z,2023-08-23T15:36:34.975022Z,1865,CRSWQ1W7,3248,51,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
64e61feb055bc506628cfde9,5969496f06679c00014b818e,APPROVED,2023-08-23T15:04:11.733000Z,2023-08-23T15:39:11.565000Z,2023-08-23T15:39:12.351000Z,2023-08-23T15:39:12.707843Z,2100,CRSWQ1W7,2912,43,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
64e61fed4c24ad59da5b4ae4,637ee3e42ee7996a07233f21,APPROVED,2023-08-23T15:04:46.273000Z,2023-08-23T15:21:25.028000Z,2023-08-23T15:21:26.163000,2023-08-23T15:21:26.050395Z,999,CRSWQ1W7,1224,48,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
